cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,elasticity,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2022,Senate,IL-S3,6/25/22,_classic,Tammy Duckworth,"","","",Bill Redpath,Kathy Salvi,"","","","",.96115,0,0,,.038825,0,0,,.000025,0,.96115,.03885,.009625,.1839753,3966599,4580415,3372143,56.29512,0,0,,3.308172,40.39671,0,0,,0,6.357745,0,62.10458,46.30372,0,0,0,,0,,.9127982,0,50.34625,34.49055,0,0,0,,0,,13.22368,8928145,.9643387,15.89842,27.18043,4.487993,,,,,,,,,,,,,,,,,,,40000,12:03:45 29 Jun 2022
2022,Senate,ID-S3,6/25/22,_classic,David Roth,"","","","",Mike Crapo,"","","",all others,.000125,0,0,,.999875,0,0,,0,0,.000125,.999875,.0000375,.0049733,571696.6,669716.3,475358.7,26.31513,0,0,,0,66.94717,0,0,,6.737695,0,11.68602,32.57613,73.15591,0,0,0,,0,,0,2.577579,20.03266,60.64331,0,0,0,,0,,-36.76822,1297934,1.019634,-40.63204,-29.06588,-52.15505,,,,,,,,,,,,,,,,,,,40000,12:03:45 29 Jun 2022
2022,Senate,IA-S3,6/25/22,_classic,Michael Franken,"","","","",Chuck Grassley,"","","","",.023175,0,0,,.976825,0,0,,0,0,.023175,.976825,.0055375,.3487445,1203880,1387786,1027761,40.25192,0,0,,0,59.74808,0,0,,0,0,0,46.41567,65.87402,0,0,0,,0,,0,0,34.12598,53.58433,0,0,0,,0,,-9.622491,2295209,1.071837,-19.49615,-7.168663,-31.74805,,,,,,,,,,,,,,,,,,,40000,12:03:45 29 Jun 2022
2022,Senate,HI-S3,6/25/22,_classic,Brian Schatz,"","","","",Bob McDermott,"","","",all others,.998925,0,0,,.001075,0,0,,0,0,.998925,.001075,.000275,.0511218,407852.8,480348.3,337636.5,64.51756,0,0,,0,30.85882,0,0,,4.62363,0,8.51741,71.24094,37.53357,0,0,0,,0,,0,1.480304,57.7492,24.04069,0,0,0,,0,,31.80856,1007469,1.232596,33.65874,46.68082,20.76873,,,,,,,,,,,,,,,,,,,40000,12:03:45 29 Jun 2022
2022,Senate,GA-S3,6/25/22,_classic,Raphael Warnock,"","","","",Herschel Junior Walker,"","","",all others,.418275,0,0,,.581725,0,0,,0,0,.418275,.581725,.1486,3.418784,3295521,3798873,2793806,48.7325,0,0,,0,49.62008,0,0,,1.64742,0,3.425736,53.45503,54.31102,0,0,0,,0,,0,.3216525,44.04002,44.91865,0,0,0,,0,,-7.357742,7356953,.8951061,-.8875771,8.284025,-10.04919,,,,,,,,,,,,,,,,,,,40000,12:03:45 29 Jun 2022
2022,Senate,FL-S3,6/25/22,_classic,Val Demings,"","","","",Marco Rubio,"","","",all others,.07195,0,0,,.92805,0,0,,0,0,.07195,.92805,.020475,.2240688,6928186,7936345,5950582,42.61607,0,0,,0,54.51676,0,0,,2.867178,0,5.634811,48.02885,59.87804,0,0,0,,0,,0,.7201332,37.21995,49.11169,0,0,0,,0,,-7.44125,1.46e+07,1.019821,-11.90069,-1.481562,-22.32731,,,,,,,,,,,,,,,,,,,40000,12:03:45 29 Jun 2022
2022,Senate,CT-S3,6/25/22,_classic,Richard Blumenthal,"","","",Andrew Hyduchak,Themis Klarides,"","","","",.921975,0,0,,.078025,0,0,,0,0,.921975,.078025,.0196125,1.186117,1253667,1453280,1060706,55.36928,0,0,,1.821199,42.80952,0,0,,0,3.776525,0,61.07636,48.56173,0,0,0,,0,,.3608732,0,49.598,37.04485,0,0,0,,0,,12.14246,2618620,1.100113,12.55976,23.83241,1.257576,,,,,,,,,,,,,,,,,,,40000,12:03:45 29 Jun 2022
2022,Senate,CO-S3,6/25/22,_classic,Michael Bennet,"","","","",Joe O'Dea,"","","",all others,.838125,0,0,,.161875,0,0,,0,0,.838125,.161875,.044375,1.519908,2213595,2540217,1890405,51.89534,0,0,,0,43.28097,0,0,,4.823686,0,8.833079,57.74862,49.27652,0,0,0,,0,,0,1.549083,45.87826,37.33886,0,0,0,,0,,6.733898,4183729,1.090737,8.614376,19.66403,-2.688963,,,,,,,,,,,,,,,,,,,40000,12:03:45 29 Jun 2022
2022,Senate,CA-S3,6/25/22,_classic,Alex Padilla,"","","","",Mark P. Meuser,"","","","",.993325,0,0,,.006675,0,0,,0,0,.993325,.006675,.0013875,.0100567,1.05e+07,1.20e+07,8960812,62.08571,0,0,,0,37.91429,0,0,,0,0,0,67.9422,43.73927,0,0,0,,0,,0,0,56.26073,32.0578,0,0,0,,0,,25.74052,2.54e+07,.9984196,24.17142,35.8844,12.52147,,,,,,,,,,,,,,,,,,,40000,12:03:45 29 Jun 2022
2022,Senate,AZ-S3,6/25/22,_classic,Mark Kelly,"","","",Marc Victor,Blake Masters,"","","","",.715625,0,0,,.28435,0,0,,.000025,0,.715625,.284375,.071375,2.354088,2298795,2663015,1951206,51.10487,0,0,,3.30019,45.59494,0,0,,0,6.382673,0,57.42883,51.99732,0,0,0,,0,,.8872462,0,44.59041,39.27702,0,0,0,,0,,-7.109708,4969373,1.068703,5.509922,17.74356,-6.986441,,,,,,,,,,,,,,,,,,,40000,12:03:45 29 Jun 2022
2022,Senate,AR-S3,6/25/22,_classic,Natalie James,"","","","",John Boozman,"","","",all others,.0003,0,0,,.9997,0,0,,0,0,.0003,.9997,.0000375,.0033949,837487.8,987948.4,689579.3,29.26091,0,0,,0,66.32039,0,0,,4.418698,0,8.152894,35.3801,72.34841,0,0,0,,0,,0,1.376856,23.1475,60.14516,0,0,0,,0,,-31.52285,2180916,1.015951,-37.05948,-25.3861,-48.57147,,,,,,,,,,,,,,,,,,,40000,12:03:45 29 Jun 2022
2022,Senate,AL-S3,6/25/22,_classic,Will Boyd,"","","","",Katie Britt,"","","",all others,.00065,0,0,,.99935,0,0,,0,0,.00065,.99935,.0001875,.0101926,1394739,1633732,1160142,33.19854,0,0,,0,63.13572,0,0,,3.665739,0,6.955203,38.76099,68.75404,0,0,0,,0,,0,1.048032,27.49014,57.53122,0,0,0,,0,,-29.19992,3459287,.8313172,-29.93718,-19.26502,-40.74335,,,,,,,,,,,,,,,,,,,40000,12:03:45 29 Jun 2022
2022,Senate,AK-S3,6/25/22,_classic,Edgar Blatchford,"","","",Sean M. Thorne,Lisa Murkowski,Kelly C. Tshibaka,"","","",.0512,0,0,,.84195,.1064,0,,.00045,0,.0512,.9488,.0031375,.9085865,261814.9,303720.3,221684.2,32.34529,0,0,,4.084454,38.67467,24.89559,0,,0,7.588899,0,41.83582,46.456,0,31.84079,0,,0,,1.232798,0,22.84293,31.16467,0,17.76713,0,,0,,-14.61795,521658,1.218487,-31.22496,-12.65631,-49.74049,,,,,,,,,,,,,,,,,,,40000,12:03:45 29 Jun 2022
2022,Senate,WI-S3,6/24/22,_classic,Mandela Barnes,"","","","",Ron Johnson,"","","",all others,.3228,0,0,,.6772,0,0,,0,0,.3228,.6772,.1006125,3.255333,2343330,2685223,2006798,46.57341,0,0,,0,50.3132,0,0,,3.113384,0,6.065538,52.04198,55.7688,0,0,0,,0,,0,.8083949,41.05836,44.85059,0,0,0,,0,,-3.823667,4351464,1.045602,-3.739788,6.750654,-14.23559,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,WA-S3,6/24/22,_classic,Patty Murray,"","","","",Tiffany Smiley,"","","","",.89205,0,0,,.10795,0,0,,0,0,.89205,.10795,.029175,.8437874,2621530,3022406,2232752,55.23341,0,0,,0,44.76659,0,0,,0,0,0,60.71919,50.20173,0,0,0,,0,,0,0,49.79827,39.28081,0,0,0,,0,,14.23072,5346645,1.059068,10.46682,21.43839,-.4034576,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,VT-S3,6/24/22,_classic,Peter Welch,"","","","",Christina Nolan,"","","",all others,.996475,0,0,,.003525,0,0,,0,0,.996475,.003525,.00065,.1915144,257329.1,298550.2,216896,60.59709,0,0,,0,33.52256,0,0,,5.880343,0,10.40733,66.94781,39.87932,0,0,0,,0,,0,2.120706,54.14188,27.02997,0,0,0,,0,,27.77288,503792,1.154198,27.07453,39.06715,15.11371,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,UT-S3,6/24/22,_classic,"","","","",Evan McMullin,Mike Lee,"","","",all others,0,0,0,,.978175,0,0,,.021825,0,0,1,0,0,938669.2,1094939,785460.8,0,0,0,,32.66325,53.38162,0,0,,13.95513,39.8538,20.99563,0,60.61781,0,0,0,,0,,25.36052,7.60454,0,46.12022,0,0,0,,0,,-26.29008,2145495,1.112615,-53.38162,-46.12022,-60.61781,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,SD-S3,6/24/22,_classic,Brian L. Bengs,"","","","",John R. Thune,"","","","",0,0,0,,1,0,0,,0,0,0,1,0,0,297626,347479.5,248537.6,28.79147,0,0,,0,71.20853,0,0,,0,0,0,34.5419,76.94705,0,0,0,,0,,0,0,23.05294,65.4581,0,0,0,,0,,-32.01005,647453,1.026199,-42.41705,-30.91619,-53.89411,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,SC-S3,6/24/22,_classic,Krystle Matthews,"","","",Larry Adams,Tim Scott,"","","","",.00335,0,0,,.99665,0,0,,0,0,.00335,.99665,.000625,.029477,1607584,1875941,1344923,35.2313,0,0,,2.82397,61.94473,0,0,,0,5.578495,0,41.03542,67.79442,0,0,0,,0,,.7065688,0,29.36527,56.07349,0,0,0,,0,,-18.29783,3897996,.9588062,-26.71343,-15.42277,-38.06824,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,PA-S3,6/24/22,_classic,John Fetterman,"","","","",Mehmet Oz,"","","",all others,.627125,0,0,,.372875,0,0,,0,0,.627125,.372875,.1133125,1.848429,4647849,5343035,3971003,49.76442,0,0,,0,47.18083,0,0,,3.054756,0,5.995773,55.13191,52.5178,0,0,0,,0,,0,.7870761,44.39301,41.74657,0,0,0,,0,,-2.976064,9742133,.9917317,2.583588,12.91881,-7.759378,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,OR-S3,6/24/22,_classic,Ron Wyden,"","","","",Jo Rae Perkins,"","","",all others,.955375,0,0,,.044625,0,0,,0,0,.955375,.044625,.0113625,.5336898,1614217,1859432,1377577,54.93624,0,0,,0,39.5038,0,0,,5.559955,0,9.930421,61.0748,45.59149,0,0,0,,0,,0,1.928314,48.76775,33.31388,0,0,0,,0,,10.62213,3113975,.979912,15.43244,26.93566,4.043112,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,OK-S3,6/24/22,_classic,Madison Horn,"","","","",James Lankford,"","","",all others,.000075,0,0,,.999925,0,0,,0,0,.000075,.999925,.0000125,.0008641,1096829,1294490,905020,26.18516,0,0,,0,69.6276,0,0,,4.187237,0,7.805108,31.9939,75.4598,0,0,0,,0,,0,1.292325,20.32602,63.71077,0,0,0,,0,,-36.97133,2842656,.9560909,-43.44244,-32.34695,-54.55236,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,OK-S2,6/24/22,_classic,Kendra Horn,"","","","",Markwayne Mullin,"","","",all others,.0006,0,0,,.9994,0,0,,0,0,.0006,.9994,.0001375,.0097997,1063818,1257471,874465.1,31.87297,0,0,,0,63.93979,0,0,,4.187237,0,7.781764,37.82219,69.90115,0,0,0,,0,,0,1.276026,25.85204,57.94647,0,0,0,,0,,-36.97133,2842656,.9560909,-32.06682,-20.69277,-43.40091,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,OH-S3,6/24/22,_classic,Tim Ryan,"","","",Kelli Prather,J.D. Vance,"","","","",.1927,0,0,,.807275,0,0,,.000025,0,.1927,.8073,.0576,1.075046,4062302,4678283,3452326,44.84286,0,0,,2.951655,52.20549,0,0,,0,5.790896,0,50.57399,57.8778,0,0,0,,0,,.7524923,0,39.14778,46.49998,0,0,0,,0,,-12.10777,8831240,1.020508,-7.362625,3.710527,-18.35946,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,NY-S3,6/24/22,_classic,Charles E. Schumer,"","","","",Joe Pinion,"","","",all others,.994825,0,0,,.005175,0,0,,0,0,.994825,.005175,.001175,.015601,5710337,6587383,4858192,59.56721,0,0,,0,35.09322,0,0,,5.339566,0,9.648907,65.71029,41.15593,0,0,0,,0,,0,1.840734,53.46932,28.89446,0,0,0,,0,,19.93185,1.34e+07,.9687177,24.47399,36.05531,13.15821,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,NV-S3,6/24/22,_classic,Catherine Cortez Masto,"","","","",Adam Paul Laxalt,"","","",all others,.635325,0,0,,.364675,0,0,,0,0,.635325,.364675,.1139,8.581424,1006332,1166967,852136.8,49.23766,0,0,,0,46.5546,0,0,,4.207747,0,7.875218,54.61134,51.97796,0,0,0,,0,,0,1.277685,43.74774,41.11538,0,0,0,,0,,-2.531046,2105890,1.055355,2.683056,12.78565,-7.508854,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,NH-S3,6/24/22,_classic,Maggie Hassan,"","","","",Donald C. Bolduc,"","","",all others,.746875,0,0,,.253125,0,0,,0,0,.746875,.253125,.0779125,9.506908,621362.1,712444.3,532356,51.50717,0,0,,0,46.00216,0,0,,2.490664,0,4.973029,57.07776,51.49517,0,0,0,,0,,0,.5884666,45.93452,40.41311,0,0,0,,0,,.5605241,1075858,1.206824,5.505009,16.33507,-5.241249,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,ND-S3,6/24/22,_classic,Katrina Christiansen,"","","","",John Hoeven,"","","","",0,0,0,,1,0,0,,0,0,0,1,0,0,239052.5,280978.1,198136.5,25.34914,0,0,,0,74.65086,0,0,,0,0,0,31.11866,80.44919,0,0,0,,0,,0,0,19.55081,68.88134,0,0,0,,0,,-37.07663,560506,1.093219,-49.30172,-37.76268,-60.89838,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,NC-S3,6/24/22,_classic,Cheri Beasley,"","","","",Ted Budd,"","","",all others,.33425,0,0,,.66575,0,0,,0,0,.33425,.66575,.1183375,2.773896,3234514,3751800,2733173,47.29829,0,0,,0,50.39052,0,0,,2.31119,0,4.678267,52.15401,55.2818,0,0,0,,0,,0,.520234,42.40023,45.49564,0,0,0,,0,,-4.822354,7698417,.9338832,-3.092228,6.294329,-12.52059,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,MO-S3,6/24/22,_classic,Lucas Kunce,"","","","",Eric Greitens,"","","",all others,.145225,0,0,,.854775,0,0,,0,0,.145225,.854775,.0414875,1.618895,1943012,2264977,1630453,42.55887,0,0,,0,51.92247,0,0,,5.518661,0,9.892569,48.65083,58.01808,0,0,0,,0,,0,1.937499,36.41223,45.73229,0,0,0,,0,,-20.98703,4580390,.9401103,-9.363598,2.104361,-20.74851,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,MD-S3,6/24/22,_classic,Chris Van Hollen,"","","","",James Tarantin,"","","","",.9981,0,0,,.0019,0,0,,0,0,.9981,.0019,.00025,.0102103,1856437,2159264,1557255,63.85383,0,0,,0,36.14617,0,0,,0,0,0,69.38681,41.62121,0,0,0,,0,,0,0,58.37879,30.61319,0,0,0,,0,,26.27618,4305056,.8671917,27.70766,38.77362,16.75758,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,LA-S3,6/24/22,_classic,Gary Chambers,Luke Mixon,Syrita Steib,"",Xan John,John Kennedy,"","","","",.0046,.000625,.000025,,.9945,0,0,,.00025,0,.00525,.99475,.00815,.4792116,1289458,1515655,1067380,20.63079,10.3154,4.420884,,4.2541,60.37883,0,0,,0,7.946679,0,27.70818,70.07921,15.99591,0,0,,8.073828,,1.307554,0,13.13607,51.64002,4.888118,0,0,,1.366719,,-20.37954,3372421,.9194398,-25.01175,-7.86853,-44.10134,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,KY-S3,6/24/22,_classic,Charles Booker,"","","","",Rand Paul,"","","","",.003075,0,0,,.996925,0,0,,0,0,.003075,.996925,.000625,.033472,1415714,1646912,1188369,37.98743,0,0,,0,62.01257,0,0,,0,0,0,43.1619,67.14029,0,0,0,,0,,0,0,32.85971,56.8381,0,0,0,,0,,-27.19556,3182925,.9538169,-24.02513,-13.6762,-34.28057,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,KS-S3,6/24/22,_classic,Mark R. Holland,"","","",David C. Graham,Jerry Moran,"","","","",.0048,0,0,,.9952,0,0,,0,0,.0048,.9952,.001025,.08371,928374.8,1080150,778099.9,35.38363,0,0,,3.889743,60.72662,0,0,,0,7.337523,0,41.40306,66.81949,0,0,0,,0,,1.142172,0,29.22519,54.60616,0,0,0,,0,,-21.09543,2089024,1.027156,-25.34299,-13.76985,-37.05097,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,IN-S3,6/24/22,_classic,Thomas McDermott,"","","",James Sceniak,Todd Young,"","","","",.00295,0,0,,.997,0,0,,.00005,0,.00295,.99705,.0005375,.0211291,1928740,2257735,1605179,34.38647,0,0,,3.4114,62.20213,0,0,,0,6.536723,0,40.3828,68.24284,0,0,0,,0,,.9359872,0,28.34525,56.13453,0,0,0,,0,,-20.26319,4952167,1.040398,-27.81565,-16.18505,-39.51617,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,IL-S3,6/24/22,_classic,Tammy Duckworth,"","","",Bill Redpath,Kathy Salvi,"","","","",.961,0,0,,.038925,0,0,,.000075,0,.961,.039,.0092375,.1765687,3966593,4573696,3365891,56.29571,0,0,,3.308172,40.39612,0,0,,0,6.374377,0,62.26242,46.27012,0,0,0,,0,,.8953038,0,50.42085,34.3611,0,0,0,,0,,13.22368,8928145,.9643387,15.89959,27.47716,4.566128,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,ID-S3,6/24/22,_classic,David Roth,"","","","",Mike Crapo,"","","",all others,.000075,0,0,,.999925,0,0,,0,0,.000075,.999925,.0000125,.0016578,571697.9,668960.3,474983.1,26.31329,0,0,,0,66.94901,0,0,,6.737695,0,11.66341,32.54399,73.15372,0,0,0,,0,,0,2.587722,19.96947,60.64292,0,0,0,,0,,-36.76822,1297934,1.019634,-40.63572,-29.03997,-52.19799,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,IA-S3,6/24/22,_classic,Michael Franken,"","","","",Chuck Grassley,"","","","",.023675,0,0,,.976325,0,0,,0,0,.023675,.976325,.0058125,.3660654,1203875,1387635,1026943,40.25008,0,0,,0,59.74992,0,0,,0,0,0,46.41988,65.92746,0,0,0,,0,,0,0,34.07254,53.58012,0,0,0,,0,,-9.622491,2295209,1.071837,-19.49984,-7.160248,-31.85491,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,HI-S3,6/24/22,_classic,Brian Schatz,"","","","",Bob McDermott,"","","",all others,.9988,0,0,,.0012,0,0,,0,0,.9988,.0012,.000275,.0511215,407855.3,480515.2,337399.8,64.51771,0,0,,0,30.85866,0,0,,4.62363,0,8.500928,71.19701,37.4771,0,0,0,,0,,0,1.490049,57.85753,24.18306,0,0,0,,0,,31.80856,1007469,1.232596,33.65905,46.4748,20.90425,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,GA-S3,6/24/22,_classic,Raphael Warnock,"","","","",Herschel Junior Walker,"","","",all others,.4211,0,0,,.5789,0,0,,0,0,.4211,.5789,.145525,3.348051,3295509,3806043,2797922,48.73228,0,0,,0,49.62036,0,0,,1.64736,0,3.44583,53.42266,54.28574,0,0,0,,0,,0,.3123689,44.05679,44.94029,0,0,0,,0,,-7.357742,7356953,.8951061,-.8880844,8.280462,-10.04886,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,FL-S3,6/24/22,_classic,Val Demings,"","","","",Marco Rubio,"","","",all others,.0735,0,0,,.9265,0,0,,0,0,.0735,.9265,.018875,.2065598,6928162,7918068,5953448,42.61488,0,0,,0,54.51811,0,0,,2.867006,0,5.650888,48.01696,59.87109,0,0,0,,0,,0,.7296658,37.2004,49.091,0,0,0,,0,,-7.44125,1.46e+07,1.019821,-11.90322,-1.46911,-22.2952,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,CT-S3,6/24/22,_classic,Richard Blumenthal,"","","",Andrew Hyduchak,Themis Klarides,"","","","",.923,0,0,,.076975,0,0,,.000025,0,.923,.077,.019525,1.180829,1253664,1452165,1060970,55.36959,0,0,,1.820951,42.80946,0,0,,0,3.756237,0,61.06053,48.52665,0,0,0,,0,,.3585678,0,49.6194,37.0891,0,0,0,,0,,12.14246,2618620,1.100113,12.56012,23.7584,1.327824,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,CO-S3,6/24/22,_classic,Michael Bennet,"","","","",Joe O'Dea,"","","",all others,.8389,0,0,,.1611,0,0,,0,0,.8389,.1611,.045375,1.554163,2213589,2541863,1892661,51.89553,0,0,,0,43.28072,0,0,,4.823753,0,8.821457,57.82658,49.23314,0,0,0,,0,,0,1.607465,45.93234,37.30128,0,0,0,,0,,6.733898,4183729,1.090737,8.614807,19.77238,-2.575184,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,CA-S3,6/24/22,_classic,Alex Padilla,"","","","",Mark P. Meuser,"","","","",.993025,0,0,,.006975,0,0,,0,0,.993025,.006975,.0013625,.0098754,1.05e+07,1.20e+07,8972300,62.0846,0,0,,0,37.9154,0,0,,0,0,0,67.96927,43.73219,0,0,0,,0,,0,0,56.26781,32.03074,0,0,0,,0,,25.74052,2.54e+07,.9984196,24.1692,35.93853,12.53562,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,AZ-S3,6/24/22,_classic,Mark Kelly,"","","",Marc Victor,Blake Masters,"","","","",.720575,0,0,,.2793,0,0,,.000125,0,.720575,.279425,.073375,2.420062,2298786,2657541,1950632,51.10518,0,0,,3.299989,45.59483,0,0,,0,6.3269,0,57.53257,51.93462,0,0,0,,0,,.8960388,0,44.73087,39.09562,0,0,0,,0,,-7.109708,4969373,1.068703,5.510345,18.04976,-6.761816,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,AR-S3,6/24/22,_classic,Natalie James,"","","","",John Boozman,"","","",all others,.0003,0,0,,.9997,0,0,,0,0,.0003,.9997,.00005,.0045266,837488.8,988533.9,692136.2,29.25895,0,0,,0,66.32236,0,0,,4.418698,0,8.152438,35.30163,72.39012,0,0,0,,0,,0,1.363012,23.17164,60.23411,0,0,0,,0,,-31.52285,2180916,1.015951,-37.06341,-25.52772,-48.5462,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,AL-S3,6/24/22,_classic,Will Boyd,"","","","",Katie Britt,"","","",all others,.0008,0,0,,.9992,0,0,,0,0,.0008,.9992,.0002375,.0129105,1394749,1634681,1161568,33.19801,0,0,,0,63.13625,0,0,,3.665739,0,6.934589,38.78106,68.71931,0,0,0,,0,,0,1.050733,27.53799,57.50922,0,0,0,,0,,-29.19992,3459287,.8313172,-29.93823,-19.32012,-40.62201,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,AK-S3,6/24/22,_classic,Edgar Blatchford,"","","",Sean M. Thorne,Lisa Murkowski,Kelly C. Tshibaka,"","","",.05035,0,0,,.843425,.10595,0,,.000275,0,.05035,.94965,.00345,.9990889,261813.4,303032,221464.8,32.34367,0,0,,4.084454,38.67566,24.89622,0,,0,7.589132,0,41.71369,46.40012,0,31.90974,0,,0,,1.234357,0,22.88527,31.21817,0,17.75101,0,,0,,-14.61795,521658,1.218487,-31.22822,-12.89709,-49.71262,,,,,,,,,,,,,,,,,,,40000,11:37:32 29 Jun 2022
2022,Senate,WI-S3,6/22/22,_classic,Mandela Barnes,"","","","",Ron Johnson,"","","",all others,.320825,0,0,,.679175,0,0,,0,0,.320825,.679175,.0995,3.223805,2340083,2687294,2005916,46.5891,0,0,,0,50.29734,0,0,,3.113563,0,6.045244,52.03825,55.75181,0,0,0,,0,,0,.8076379,41.11905,44.75431,0,0,0,,0,,-3.823667,4351464,1.045602,-3.708244,6.835737,-14.17938,,,,,,,,,,,,,,,,,,,40000,11:38:08 29 Jun 2022
2022,Senate,WA-S3,6/22/22,_classic,Patty Murray,"","","","",Tiffany Smiley,"","","","",.889075,0,0,,.110925,0,0,,0,0,.889075,.110925,.0291875,.8450236,2618816,3018477,2227847,55.23291,0,0,,0,44.76709,0,0,,0,0,0,60.6407,50.26098,0,0,0,,0,,0,0,49.73902,39.3593,0,0,0,,0,,14.23072,5346645,1.059068,10.46582,21.2814,-.521965,,,,,,,,,,,,,,,,,,,40000,11:38:08 29 Jun 2022
2022,Senate,VT-S3,6/22/22,_classic,Peter Welch,"","","","",Christina Nolan,"","","",all others,.9961,0,0,,.0039,0,0,,0,0,.9961,.0039,.0008375,.2468884,257194.1,298201.2,216971.2,60.57356,0,0,,0,33.53674,0,0,,5.889698,0,10.38958,66.95819,39.89442,0,0,0,,0,,0,2.124325,54.1196,27.08351,0,0,0,,0,,27.77288,503792,1.154198,27.03682,39.06674,15.06473,,,,,,,,,,,,,,,,,,,40000,11:38:08 29 Jun 2022
2022,Senate,UT-S3,6/22/22,_classic,"","","","",Evan McMullin,Mike Lee,"","","",all others,0,0,0,,.9762,0,0,,.0238,0,0,1,0,0,939109.3,1095742,784952.3,0,0,0,,33.43043,53.92719,0,0,,12.64238,40.65675,19.45146,0,61.09939,0,0,0,,0,,26.13315,6.53757,0,46.57815,0,0,0,,0,,-26.29008,2145495,1.112615,-53.92719,-46.57815,-61.09939,,,,,,,,,,,,,,,,,,,40000,11:38:08 29 Jun 2022
