cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2022,Governor,MI-G1,7/21/22,_classic,Gretchen Whitmer,"","","","",Tudor M. Dixon,"","","",all others,.981175,0,0,,.018825,0,0,,0,0,.981175,.018825,.00225,.0513497,3497162,4143717,2864464,56.7179,0,0,,0,40.37234,0,0,,2.909762,0,5.674796,61.73309,45.35942,0,0,0,,0,,0,.7563782,51.72725,35.2556,0,0,0,,0,,-1.182822,7501276,16.34556,26.03937,6.760866,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,ME-G1,7/21/22,_classic,Janet T. Mills,"","","",Sam Hunkler,Paul R. LePage,"","","","",.78805,0,0,,.211925,0,0,,.000025,0,.78805,.211925,.03305,4.722157,558601.4,656131.9,463055.6,51.83582,0,0,,2.199088,45.96509,0,0,,0,4.403515,0,56.81553,50.84196,0,0,0,,0,,.5089347,0,46.9213,40.98545,0,0,0,,0,,4.372984,1088975,5.870731,15.50942,-3.62977,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,MD-G1,7/21/22,_classic,Wes Moore,"","","","",Dan Cox,"","","",all others,.942175,0,0,,.057825,0,0,,0,0,.942175,.057825,.0076875,.3436697,1785315,2142427,1426776,55.22783,0,0,,0,41.35373,0,0,,3.418436,0,6.539714,60.9678,47.17967,0,0,0,,0,,0,.9644094,49.39685,35.59538,0,0,0,,0,,26.27618,4305056,13.8741,24.89534,2.712818,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,MA-G1,7/21/22,_classic,Maura Healey,"","","","",Geoff Diehl,"","","",all others,.998425,0,0,,.001575,0,0,,0,0,.998425,.001575,.0001625,.0059827,2167846,2602047,1748870,59.84535,0,0,,0,35.58687,0,0,,4.567782,0,8.341072,64.92828,40.69336,0,0,0,,0,,0,1.4889,54.71928,30.37336,0,0,0,,0,,32.67038,4999558,24.25848,33.76577,14.78536,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,KS-G1,7/21/22,_classic,Laura Kelly,"","","","",Derek Schmidt,"","","",all others,.479725,0,0,,.520275,0,0,,0,0,.479725,.520275,.1027625,8.412621,974931.9,1156417,796039,48.07534,0,0,,0,48.46499,0,0,,3.459675,0,6.548368,53.04889,53.43094,0,0,0,,0,,0,.9929186,43.06033,43.4256,0,0,0,,0,,-21.09543,2089024,-.3896523,9.049282,-9.805265,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,IL-G1,7/21/22,_classic,J.B. Pritzker,"","","","",Darren Bailey,"","","","",.989025,0,0,,.010975,0,0,,0,0,.989025,.010975,.0012125,.0217315,4453105,5249403,3674544,58.96859,0,0,,0,41.03141,0,0,,0,0,0,63.7532,45.80064,0,0,0,,0,,0,0,54.19936,36.2468,0,0,0,,0,,13.22368,8928145,17.93717,27.5064,8.39872,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,ID-G1,7/21/22,_classic,Stephen Heidt,"","","","",Brad Little,"","","",all others,.0004,0,0,,.9996,0,0,,0,0,.0004,.9996,.000375,.0580783,515333.5,623451,409138.8,28.22253,0,0,,0,64.47028,0,0,,7.307197,0,12.30865,34.30735,70.52187,0,0,0,,0,,0,3.001171,22.06582,58.30762,0,0,0,,0,,-36.76822,1297934,-36.24775,-25.16112,-47.42216,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,IA-G1,7/21/22,_classic,Deidre DeJear,"","","",Rick Stewart,Kim Reynolds,"","","","",.0148,0,0,,.9852,0,0,,0,0,.0148,.9852,.0151375,1.02052,1183869,1387100,980976,39.25003,0,0,,2.861169,57.8888,0,0,,0,5.585008,0,44.60956,63.26936,0,0,0,,0,,.7358017,0,33.82314,52.4658,0,0,0,,0,,-9.622491,2295209,-18.63877,-8.290785,-29.06628,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,HI-G1,7/21/22,_classic,Josh Green,"","","","",Heidi Haunani Tsuneyoshi,"","","",all others,.9968,0,0,,.0032,0,0,,0,0,.9968,.0032,.000325,.0715739,362409.4,444381.2,283520.1,61.6737,0,0,,0,34.79974,0,0,,3.526567,0,6.6541,67.64322,40.72741,0,0,0,,0,,0,1.026646,55.74375,28.77375,0,0,0,,0,,31.80856,1007469,26.87396,38.39958,15.43107,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,GA-G1,7/21/22,_classic,Stacey Abrams,"","","","",Brian Kemp,"","","",all others,.1465,0,0,,.8535,0,0,,0,0,.1465,.8535,.1229375,3.014294,3255140,3884947,2641432,45.55524,0,0,,0,52.52057,0,0,,1.924195,0,3.94531,50.18352,57.16565,0,0,0,,0,,0,.4012344,40.87605,47.86284,0,0,0,,0,,-7.357742,7356953,-6.965324,2.038963,-16.0486,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,FL-G1,7/21/22,_classic,Charlie Crist,"","","","",Ron DeSantis,"","","",all others,.071125,0,0,,.928875,0,0,,0,0,.071125,.928875,.0722875,.7748812,7445589,8752946,6189481,42.98394,0,0,,0,53.71748,0,0,,3.298587,0,6.320283,47.84075,58.61147,0,0,0,,0,,0,.9274073,38.06243,48.78009,0,0,0,,0,,-7.44125,1.46e+07,-10.73354,-1.450968,-20.09747,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,CT-G1,7/21/22,_classic,Edward Lamont,"","","","",Robert Stefanowski,"","","",all others,.82595,0,0,,.17405,0,0,,0,0,.82595,.17405,.025525,1.618414,1258772,1486247,1031797,51.70264,0,0,,0,45.03915,0,0,,3.258207,0,6.266893,56.58685,49.85676,0,0,0,,0,,0,.9097798,46.81245,40.10954,0,0,0,,0,,12.14246,2618620,6.66349,15.9246,-2.582769,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,CO-G1,7/21/22,_classic,Jared Polis,"","","","",Heidi Ganahl,"","","",all others,.9331,0,0,,.0669,0,0,,0,0,.9331,.0669,.00855,.3138233,2174462,2551502,1804928,52.05156,0,0,,0,40.97526,0,0,,6.973179,0,11.86919,57.29067,46.20234,0,0,0,,0,,0,2.776889,46.71785,35.6468,0,0,0,,0,,6.733898,4183729,11.0763,20.41244,1.668272,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,CA-G1,7/21/22,_classic,Gavin Newsom,"","","","",Brian Dahle,"","","","",.996675,0,0,,.003325,0,0,,0,0,.996675,.003325,.0002875,.0022594,1.02e+07,1.23e+07,8117025,62.93158,0,0,,0,37.06842,0,0,,0,0,0,68.4342,42.63506,0,0,0,,0,,0,0,57.36494,31.56579,0,0,0,,0,,25.74052,2.54e+07,25.86315,36.86842,14.72988,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,AZ-G1,7/21/22,_classic,Katie Hobbs,"","","",Barry Hess,Kari Lake,"","","","",.5447,0,0,,.4553,0,0,,0,0,.5447,.4553,.0883125,3.203888,2199965,2620258,1794239,49.48454,0,0,,1.773677,48.74179,0,0,,0,3.654613,0,54.28111,53.52561,0,0,0,,0,,.3652658,0,44.73778,43.93549,0,0,0,,0,,-7.109708,4969373,.7427444,10.159,-8.574738,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,AR-G1,7/21/22,_classic,Chris Jones,"","","",Ricky Dale Harrington Jr.,Sarah Huckabee Sanders,"","","","",.000825,0,0,,.99915,0,0,,.000025,0,.000825,.99915,.0011,.1052933,833801.9,1012685,658271.1,35.52772,0,0,,1.250474,63.22181,0,0,,0,2.667279,0,40.53201,68.19389,0,0,0,,0,,.2120273,0,30.54066,58.21101,0,0,0,,0,,-31.52285,2180916,-27.69409,-17.80323,-37.52391,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,AL-G1,7/21/22,_classic,Yolanda Rochelle Flowers,"","","","",Kay Ivey,"","","",all others,.000475,0,0,,.999525,0,0,,0,0,.000475,.999525,.000575,.0334253,1372980,1657691,1089809,31.28604,0,0,,0,64.44905,0,0,,4.264913,0,7.863642,37.06596,70.19528,0,0,0,,0,,0,1.34927,25.49858,58.60344,0,0,0,,0,,-29.19992,3459287,-33.16301,-22.14245,-44.1461,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,AK-G1,7/21/22,_classic,Les Gara,"","","",Bill Walker,Mike Dunleavy,Christopher Kurka,"","","",.13935,0,0,,.6865,.01435,0,,.1598,0,.13935,.70085,.037575,12.36604,242515.4,287663.6,198034.9,29.50537,0,0,,24.1,32.04725,14.34738,0,,0,31.79788,0,39.13145,40.20564,0,20.59748,0,,0,,16.64703,0,19.88567,24.16448,0,8.190157,0,,0,,-14.61795,521658,-16.88926,.7611046,-34.08931,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,WY-G1,7/20/22,_classic,Theresa A. Livingston,"","","","",Mark Gordon,"","","","",.000175,0,0,,.999825,0,0,,0,0,.000175,.999825,.0001875,.0958927,156058.3,191148.9,121632.9,31.46405,0,0,,0,68.53595,0,0,,0,0,0,36.92357,74.12374,0,0,0,,0,,0,0,25.87626,63.07643,0,0,0,,0,,-49.87335,424412,-37.0719,-26.15286,-48.24748,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,WI-G1,7/20/22,_classic,Tony Evers,"","","",Joan Ellis Beglinger,Rebecca Kleefisch,"","","","",.773475,0,0,,.226525,0,0,,0,0,.773475,.226525,.0342125,1.147942,2378678,2781566,1993449,51.91982,0,0,,1.826462,46.25372,0,0,,0,3.726192,0,56.91957,51.27631,0,0,0,,0,,.3856267,0,46.85987,41.22102,0,0,0,,0,,-3.823667,4351464,5.6661,15.45203,-4.161493,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,VT-G1,7/20/22,_classic,Brenda Siegel,"","","",Susan Hatch Davis,Phil Scott,"","","","",.133675,0,0,,.866225,0,0,,.0001,0,.133675,.866225,.08085,26.5896,242682.9,287676.6,199567.9,42.91426,0,0,,4.379788,52.70596,0,0,,0,8.046122,0,48.87548,58.60658,0,0,0,,0,,1.405221,0,36.9128,46.67947,0,0,0,,0,,27.77288,503792,-9.791698,1.660275,-21.13661,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,TX-G1,7/20/22,_classic,Beto O'Rourke,"","","","",Greg Abbott,"","","",all others,.077,0,0,,.923,0,0,,0,0,.077,.923,.0757,.8453388,7147202,8642560,5684388,42.68923,0,0,,0,53.28646,0,0,,4.024308,0,7.501098,47.70646,58.39104,0,0,0,,0,,0,1.248498,37.56509,48.19418,0,0,0,,0,,-12.90963,1.85e+07,-10.59723,-1.085897,-20.19894,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,TN-G1,7/20/22,_classic,J.B. Smiley Jr.,"","","","",Bill Lee,"","","",all others,.0017,0,0,,.9983,0,0,,0,0,.0017,.9983,.0017,.0791098,1715102,2100050,1341238,29.95103,0,0,,0,58.28535,0,0,,11.76363,0,18.21189,36.27098,64.56387,0,0,0,,0,,0,6.042561,23.54785,51.88314,0,0,0,,0,,-29.21185,4750229,-28.33432,-17.43826,-39.25103,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,SD-G1,7/20/22,_classic,Jamie Smith,"","","",Tracey Quint,Kristi Noem,"","","","",.0005,0,0,,.999475,0,0,,.000025,0,.0005,.999475,.0005125,.1476507,277031.7,331641,223457.9,30.94128,0,0,,3.900762,65.15796,0,0,,0,7.322549,0,36.71394,70.89767,0,0,0,,0,,1.186854,0,25.17621,59.32803,0,0,0,,0,,-32.01005,647453,-34.21668,-23.1885,-45.19594,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,SC-G1,7/20/22,_classic,Joe Cunningham,"","","","",Henry McMaster,"","","",all others,.018275,0,0,,.981725,0,0,,0,0,.018275,.981725,.0175,.942199,1482403,1794409,1172515,38.5397,0,0,,0,57.42947,0,0,,4.030834,0,7.514892,44.29352,63.17822,0,0,0,,0,,0,1.247884,32.70045,51.60773,0,0,0,,0,,-18.29783,3897996,-18.88977,-7.856598,-29.85109,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,RI-G1,7/20/22,_classic,Daniel J. McKee,"","","","",Ashley Kalus,"","","",all others,.944525,0,0,,.055475,0,0,,0,0,.944525,.055475,.0071625,1.845079,309827.9,374227.8,246698.4,54.95505,0,0,,0,40.93771,0,0,,4.107239,0,7.588517,60.72437,46.74287,0,0,0,,0,,0,1.272958,49.11771,35.13428,0,0,0,,0,,23.66066,794970,14.01733,24.99068,2.949572,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,PA-G1,7/20/22,_classic,Josh Shapiro,"","","","",Douglas V. Mastriano,"","","",all others,.760725,0,0,,.239275,0,0,,0,0,.760725,.239275,.037425,.637921,4682372,5527042,3849380,51.37547,0,0,,0,46.37386,0,0,,2.250671,0,4.493351,56.14388,51.15517,0,0,0,,0,,0,.5190284,46.58998,41.58796,0,0,0,,0,,-2.976064,9742133,5.001602,14.21269,-4.256615,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,OR-G1,7/20/22,_classic,Tina Kotek,"","","","",Christine Drazan,"","","",all others,.64995,0,0,,.35005,0,0,,0,0,.64995,.35005,.0610125,3.011515,1616980,1898509,1344395,46.10199,0,0,,0,43.04056,0,0,,10.85745,0,17.07187,52.2637,49.10431,0,0,0,,0,,0,5.341496,39.93266,36.81855,0,0,0,,0,,10.62213,3113975,3.061432,13.83098,-7.516701,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,OK-G1,7/20/22,_classic,Joy Hofmeister,"","","","",Kevin Stitt,"","","",all others,.00575,0,0,,.99425,0,0,,0,0,.00575,.99425,.0050625,.3722942,1085300,1321808,856193.4,34.73254,0,0,,0,58.77003,0,0,,6.497429,0,11.17568,40.64285,64.60248,0,0,0,,0,,0,2.528852,28.79007,52.79341,0,0,0,,0,,-36.97133,2842656,-24.03749,-13.21916,-34.88349,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,OH-G1,7/20/22,_classic,Nan Whaley,"","","",Niel Petersen,Mike DeWine,"","","","",.021,0,0,,.978925,0,0,,.000075,0,.021,.978925,.0248,.4937189,4009063,4763905,3266448,39.57831,0,0,,4.221263,56.20043,0,0,,0,7.789899,0,44.91547,61.53779,0,0,0,,0,,1.342222,0,34.16593,50.82883,0,0,0,,0,,-12.10777,8831240,-16.62212,-6.498451,-26.67928,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,NY-G1,7/20/22,_classic,Kathy C. Hochul,"","","","",Lee M. Zeldin,"","","",all others,.9825,0,0,,.0175,0,0,,0,0,.9825,.0175,.002025,.0297647,5429929,6527345,4354371,56.36113,0,0,,0,39.40746,0,0,,4.231416,0,7.834198,61.55666,44.65897,0,0,0,,0,,0,1.328556,51.10114,34.11827,0,0,0,,0,,19.93185,1.34e+07,16.95367,26.79185,7.059761,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,NV-G1,7/20/22,_classic,Steve Sisolak,"","","","",Joe Lombardo,"","","",all others,.637675,0,0,,.362325,0,0,,0,0,.637675,.362325,.0646375,5.6559,912123.8,1087339,739238.1,48.12993,0,0,,0,45.63874,0,0,,6.23133,0,10.80951,53.298,50.82433,0,0,0,,0,,0,2.394325,42.85234,40.32447,0,0,0,,0,,-2.531046,2105890,2.491188,11.94084,-6.937035,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,NM-G1,7/20/22,_classic,Michelle Lujan Grisham,"","","",Karen Bedonie,Mark V. Ronchetti,"","","","",.771925,0,0,,.22805,0,0,,.000025,0,.771925,.22805,.0345375,4.436464,621333.7,745823.9,500405.1,51.54051,0,0,,2.453634,46.00585,0,0,,0,4.850785,0,56.54002,51.00265,0,0,0,,0,,.5943576,0,46.52044,41.02092,0,0,0,,0,,7.143295,1493579,5.53466,15.16011,-4.107965,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,NH-G1,7/20/22,_classic,Tom Sherman,"","","","",Chris Sununu,"","","","",.001775,0,0,,.998225,0,0,,0,0,.001775,.998225,.002225,.3340731,531568.7,626796.9,439117.1,37.79129,0,0,,0,62.20871,0,0,,0,0,0,42.61867,66.993,0,0,0,,0,,0,0,33.007,57.38133,0,0,0,,0,,.5605241,1075858,-24.41742,-14.76266,-33.98598,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,NE-G1,7/20/22,_classic,Carol Blood,"","","",Scott Zimmerman,Jim Pillen,"","","","",.0044,0,0,,.9956,0,0,,0,0,.0044,.9956,.0044,.5810511,604378.9,721208,489537.5,36.33703,0,0,,2.695607,60.96736,0,0,,0,5.296226,0,41.98485,66.67645,0,0,0,,0,,.6816681,0,30.5727,55.28976,0,0,0,,0,,-24.75782,1365541,-24.63033,-13.6496,-35.78165,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,MN-G1,7/20/22,_classic,Tim Walz,"","","","",Scott Jensen,"","","",all others,.814575,0,0,,.185425,0,0,,0,0,.814575,.185425,.0272125,1.000271,2171310,2538391,1812027,50.35261,0,0,,0,43.43297,0,0,,6.214419,0,10.79548,55.85044,48.87456,0,0,0,,0,,0,2.363903,44.78368,37.83872,0,0,0,,0,,1.988413,4066265,6.919643,17.05258,-3.10413,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,MI-G1,7/20/22,_classic,Gretchen Whitmer,"","","","",Tudor M. Dixon,"","","",all others,.980975,0,0,,.019025,0,0,,0,0,.980975,.019025,.001925,.0438995,3499793,4148273,2867568,56.6586,0,0,,0,40.43307,0,0,,2.908338,0,5.646274,61.68255,45.4145,0,0,0,,0,,0,.7572191,51.64494,35.37963,0,0,0,,0,,-1.182822,7501276,16.22553,25.86464,6.648226,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,ME-G1,7/20/22,_classic,Janet T. Mills,"","","",Sam Hunkler,Paul R. LePage,"","","","",.78115,0,0,,.21885,0,0,,0,0,.78115,.21885,.0324125,4.62723,559065.1,655337.6,462931.3,51.75744,0,0,,2.195059,46.0475,0,0,,0,4.427054,0,56.71429,50.97762,0,0,0,,0,,.5009742,0,46.77781,41.08057,0,0,0,,0,,4.372984,1088975,5.709946,15.31119,-3.908422,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,MD-G1,7/20/22,_classic,Wes Moore,"","","","",Dan Cox,"","","",all others,.9388,0,0,,.0612,0,0,,0,0,.9388,.0612,.0082125,.3666638,1787633,2149966,1433162,55.11704,0,0,,0,41.46453,0,0,,3.418436,0,6.506783,60.8959,47.26123,0,0,0,,0,,0,.9704717,49.26961,35.61546,0,0,0,,0,,26.27618,4305056,13.65251,24.82003,2.454901,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,MA-G1,7/20/22,_classic,Maura Healey,"","","","",Geoff Diehl,"","","",all others,.997975,0,0,,.002025,0,0,,0,0,.997975,.002025,.00025,.0091973,2169451,2598245,1754441,59.78247,0,0,,0,35.65583,0,0,,4.56169,0,8.343023,64.84186,40.75805,0,0,0,,0,,0,1.481438,54.61629,30.50526,0,0,0,,0,,32.67038,4999558,24.12664,33.60322,14.66404,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,KS-G1,7/20/22,_classic,Laura Kelly,"","","","",Derek Schmidt,"","","",all others,.46955,0,0,,.53045,0,0,,0,0,.46955,.53045,.1049125,8.594389,974278.6,1155632,796739,47.97886,0,0,,0,48.56606,0,0,,3.455083,0,6.562003,52.94062,53.55429,0,0,0,,0,,0,.98059,42.9486,43.54497,0,0,0,,0,,-21.09543,2089024,-.5871925,8.804676,-10.08837,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,IL-G1,7/20/22,_classic,J.B. Pritzker,"","","","",Darren Bailey,"","","","",.98785,0,0,,.01215,0,0,,0,0,.98785,.01215,.0010875,.0194774,4456243,5253499,3673681,58.89308,0,0,,0,41.10692,0,0,,0,0,0,63.69729,45.91406,0,0,0,,0,,0,0,54.08594,36.30271,0,0,0,,0,,13.22368,8928145,17.78616,27.39458,8.171871,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,ID-G1,7/20/22,_classic,Stephen Heidt,"","","","",Brad Little,"","","",all others,.000325,0,0,,.999675,0,0,,0,0,.000325,.999675,.0002125,.0330051,513864.2,622512.8,406716.8,28.09489,0,0,,0,64.59791,0,0,,7.307197,0,12.34195,34.09622,70.58521,0,0,0,,0,,0,3.018125,22.05967,58.55458,0,0,0,,0,,-36.76822,1297934,-36.50301,-25.59361,-47.42915,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,IA-G1,7/20/22,_classic,Deidre DeJear,"","","",Rick Stewart,Kim Reynolds,"","","","",.00835,0,0,,.991625,0,0,,.000025,0,.00835,.991625,.0095375,.6468326,1176830,1382088,976006.6,38.03959,0,0,,3.446776,58.51363,0,0,,0,6.554964,0,43.36592,63.8774,0,0,0,,0,,.9853158,0,32.5684,53.10984,0,0,0,,0,,-9.622491,2295209,-20.47404,-10.25331,-30.87565,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,HI-G1,7/20/22,_classic,Josh Green,"","","","",Heidi Haunani Tsuneyoshi,"","","",all others,.9966,0,0,,.0034,0,0,,0,0,.9966,.0034,.00035,.0769822,362867.9,444143.6,284139.1,61.56953,0,0,,0,34.9039,0,0,,3.526567,0,6.695557,67.52834,40.87683,0,0,0,,0,,0,1.021035,55.52467,28.92765,0,0,0,,0,,31.80856,1007469,26.66563,38.14351,15.13977,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,GA-G1,7/20/22,_classic,Stacey Abrams,"","","","",Brian Kemp,"","","",all others,.14705,0,0,,.85295,0,0,,0,0,.14705,.85295,.123825,3.036149,3255039,3871571,2647521,45.52135,0,0,,0,52.55854,0,0,,1.920108,0,3.899071,50.15899,57.15175,0,0,0,,0,,0,.4127601,40.84247,47.90613,0,0,0,,0,,-7.357742,7356953,-7.037182,2.000143,-16.03881,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,FL-G1,7/20/22,_classic,Charlie Crist,"","","","",Ron DeSantis,"","","",all others,.069575,0,0,,.930425,0,0,,0,0,.069575,.930425,.072025,.7722571,7443758,8748330,6173645,42.91523,0,0,,0,53.7917,0,0,,3.293077,0,6.297288,47.80965,58.70466,0,0,0,,0,,0,.8995055,37.9705,48.82835,0,0,0,,0,,-7.44125,1.46e+07,-10.87647,-1.53281,-20.16484,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,CT-G1,7/20/22,_classic,Edward Lamont,"","","","",Robert Stefanowski,"","","",all others,.817975,0,0,,.182025,0,0,,0,0,.817975,.182025,.026625,1.686901,1259711,1486770,1036602,51.63447,0,0,,0,45.1125,0,0,,3.253027,0,6.197312,56.52303,49.98396,0,0,0,,0,,0,.9055041,46.71432,40.20349,0,0,0,,0,,12.14246,2618620,6.521965,15.80461,-2.779936,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,CO-G1,7/20/22,_classic,Jared Polis,"","","","",Heidi Ganahl,"","","",all others,.928975,0,0,,.071025,0,0,,0,0,.928975,.071025,.0090375,.3314808,2176010,2551372,1809929,51.97357,0,0,,0,41.06041,0,0,,6.966028,0,11.89108,57.20323,46.3763,0,0,0,,0,,0,2.785451,46.5969,35.68729,0,0,0,,0,,6.733898,4183729,10.91316,20.31611,1.392712,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,CA-G1,7/20/22,_classic,Gavin Newsom,"","","","",Brian Dahle,"","","","",.996275,0,0,,.003725,0,0,,0,0,.996275,.003725,.000425,.0033382,1.02e+07,1.23e+07,8112588,62.81042,0,0,,0,37.18958,0,0,,0,0,0,68.39177,42.73296,0,0,0,,0,,0,0,57.26704,31.60823,0,0,0,,0,,25.74052,2.54e+07,25.62085,36.78353,14.53409,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,AZ-G1,7/20/22,_classic,Katie Hobbs,"","","",Barry Hess,Kari Lake,"","","","",.535325,0,0,,.46465,0,0,,.000025,0,.535325,.46465,.088875,3.225532,2199122,2620132,1792132,49.41212,0,0,,1.771083,48.81679,0,0,,0,3.665112,0,54.21638,53.61669,0,0,0,,0,,.3631496,0,44.60172,44.01989,0,0,0,,0,,-7.109708,4969373,.5953331,9.933756,-8.777378,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
2022,Governor,AR-G1,7/20/22,_classic,Chris Jones,"","","",Ricky Dale Harrington Jr.,Sarah Huckabee Sanders,"","","","",.000825,0,0,,.999175,0,0,,0,0,.000825,.999175,.0012,.1149793,832976.4,1010636,658267.5,35.43063,0,0,,1.250474,63.3189,0,0,,0,2.674947,0,40.35561,68.29681,0,0,0,,0,,.2147249,0,30.47544,58.36795,0,0,0,,0,,-31.52285,2180916,-27.88827,-18.12317,-37.66502,,,,,,,,,,,,,,,,,,,40000,20:50:08 20 Jul 2022
